,specimenCode,dateImageUploaded
0,casent0246045,2012/2/03
0,casent0246046,2012/2/03
0,casent0246047,2012/2/03
0,casent0246048,2012/2/03
0,casent0246049,2012/2/03
0,casent0246050,2012/2/03
0,casent0246051,2012/2/03
0,casent0246052,2012/2/03
0,casent0246053,2012/2/03
0,casent0246054,2012/2/03
0,casent0246055,2012/2/03
0,casent0246056,2012/2/03
0,casent0246057,2012/2/03
0,casent0246058,2012/2/03
0,casent0246059,2012/2/03
0,casent0246060,2012/2/03
0,casent0246061,2012/2/03
0,casent0246062,2012/2/03
0,casent0246063,2012/2/03
0,casent0246064,2012/2/03
0,casent0246065,2012/2/03
0,casent0246066,2012/2/03
0,casent0246067,2012/2/03
0,casent0246068,2012/2/03
0,casent0246069,2012/2/03
0,casent0246070,2012/2/03
0,casent0246071,2012/2/03
0,casent0246072,2012/2/03
0,casent0246073,2012/2/03
0,casent0246074,2012/2/03
0,casent0246075,2012/2/03
0,casent0246076,2012/2/03
0,casent0246077,2012/2/03
0,casent0246078,2012/2/03
0,casent0246079,2012/2/03
0,casent0246080,2012/2/03
0,casent0246081,2012/2/03
0,casent0246082,2012/2/03
0,casent0246083,2012/2/03
0,casent0246084,2012/2/03
0,casent0246085,2012/2/03
0,casent0246086,2012/2/03
0,casent0246087,2012/2/03
0,casent0246088,2012/2/03
0,casent0246089,2012/2/03
0,casent0246090,2012/2/03
0,casent0246091,2012/2/03
0,casent0246092,2012/2/03
0,casent0246093,2012/2/03
0,casent0246094,2012/2/03
0,casent0246095,2012/2/03
0,casent0246096,2012/2/03
0,casent0246097,2012/2/03
0,casent0246098,2012/2/03
0,casent0246099,2012/2/03
0,casent0246100,2012/2/03
0,casent0246101,2012/2/03
0,casent0246102,2012/2/03
0,casent0246103,2012/2/03
0,casent0246104,2012/2/03
0,casent0246105,2012/2/03
0,casent0246106,2012/2/03
0,casent0246107,2012/2/03
0,casent0246108,2012/2/03
0,casent0246109,2012/2/03
0,casent0246110,2012/2/03
0,casent0246111,2012/2/03
0,casent0246112,2012/2/03
0,casent0246113,2012/2/03
0,casent0246114,2012/2/03
0,casent0246115,2012/2/03
0,casent0246116,2012/2/03
0,casent0246117,2012/2/03
0,casent0246118,2012/2/03
0,casent0246119,2012/2/03
0,casent0246120,2012/2/03
0,casent0246121,2012/2/03
0,casent0246122,2012/2/03
0,casent0246123,2012/2/03
0,casent0246124,2012/2/03
0,casent0246125,2012/2/03
0,casent0246126,2012/2/03
0,casent0246127,2012/2/03
0,casent0246128,2012/2/03
0,casent0246129,2012/2/03
0,casent0246130,2012/2/03
0,casent0246131,2012/2/03
0,casent0246132,2012/2/03
0,casent0246133,2012/2/03
0,casent0246134,2012/2/03
0,casent0246135,2012/2/03
0,casent0246136,2012/2/03
0,casent0246137,2012/2/03
0,casent0246138,2012/2/03
0,casent0246139,2012/2/03
0,casent0246140,2012/2/03
0,casent0246141,2012/2/03
0,casent0246142,2012/2/03
0,casent0246143,2012/2/03
0,casent0246144,2012/2/03
0,casent0246145,2012/2/03
0,casent0246146,2012/2/03
0,casent0246147,2012/2/03
0,casent0246148,2012/2/03
0,casent0246149,2012/2/03
0,casent0246150,2012/2/03
0,casent0246151,2012/2/03
0,casent0246152,2012/2/03
0,casent0246153,2012/2/03
0,casent0246154,2012/2/03
0,casent0246155,2012/2/03
0,casent0246156,2012/2/03
0,casent0246157,2012/2/03
0,casent0246158,2012/2/03
0,casent0246159,2012/2/03
0,casent0246160,2012/2/03
0,casent0246161,2012/2/03
0,casent0246162,2012/2/03
0,casent0246163,2012/2/03
0,casent0246164,2012/2/03
0,casent0246165,2012/2/03
0,casent0246166,2012/2/03
0,casent0246167,2012/2/03
0,casent0246168,2012/2/03
0,casent0246169,2012/1/27
0,casent0246283,2013/6/28
0,casent0246284,2013/6/28
0,casent0246285,2013/6/28
0,casent0246286,2013/6/28
0,casent0246287,2013/6/28
0,casent0246288,2013/6/28
0,casent0246289,2013/6/28
0,casent0246290,2013/6/28
0,casent0246291,2013/2/12
0,casent0246298,2013/6/28
0,casent0246299,2013/6/28
0,casent0246300,2013/6/28
0,casent0246301,2013/6/28
0,casent0246302,2013/6/28
0,casent0246303,2013/6/28
0,casent0246304,2013/6/28
0,casent0246305,2013/6/28
0,casent0246306,2013/6/28
0,casent0246307,2013/6/28
0,casent0246308,2013/6/28
0,casent0246309,2013/6/28
0,casent0246310,2013/6/28
0,casent0246311,2013/6/28
0,casent0246312,2013/6/28
0,casent0246313,2013/6/28
0,casent0246346,2013/6/28
0,casent0246347,2013/6/28
0,casent0246348,2013/6/28
0,casent0246349,2013/7/08
0,casent0246350,2013/7/08
0,casent0246351,2013/7/08
0,casent0246560,2011/9/14
0,casent0246561,2011/9/14
0,casent0246562,2011/9/14
0,casent0246563,2011/9/14
0,casent0246564,2011/9/14
0,casent0246565,2011/9/14
0,casent0246566,2011/9/14
0,casent0246567,2011/9/14
0,casent0246568,2011/9/14
0,casent0246569,2011/9/14
0,casent0246570,2011/9/14
0,casent0246571,2011/9/14
0,casent0246572,2011/9/14
0,casent0246573,2011/9/14
0,casent0246574,2011/9/14
0,casent0246575,2011/9/14
0,casent0246576,2011/9/14
0,casent0246577,2011/9/14
0,casent0246578,2011/9/14
0,casent0246579,2011/9/14
0,casent0246580,2011/9/14
0,casent0246581,2011/9/14
0,casent0246582,2011/9/14
0,casent0246583,2011/9/14
0,casent0246584,2011/9/14
0,casent0246585,2011/9/14
0,casent0246586,2011/9/14
0,casent0246587,2011/9/14
0,casent0246588,2011/9/14
0,casent0246589,2011/9/14
0,casent0246590,2011/9/14
0,casent0246591,2011/9/14
0,casent0246592,2011/9/14
0,casent0246593,2011/9/14
0,casent0246594,2012/2/03
0,casent0246595,2011/9/14
0,casent0246596,2011/9/14
0,casent0246597,2011/9/14
0,casent0246598,2011/9/14
0,casent0246599,2011/9/14
0,casent0246600,2011/9/14
0,casent0246601,2011/9/14
0,casent0246602,2011/9/14
0,casent0246603,2011/9/14
0,casent0246604,2011/9/14
0,casent0246605,2011/9/14
0,casent0246606,2011/9/14
0,casent0246607,2011/9/14
0,casent0246608,2011/9/14
0,casent0246609,2011/9/14
0,casent0246610,2011/9/14
0,casent0246611,2011/9/14
0,casent0246612,2011/9/14
0,casent0246613,2011/9/14
0,casent0246614,2011/9/14
0,casent0246615,2011/9/14
0,casent0246616,2011/9/14
0,casent0246617,2011/9/14
0,casent0246618,2011/9/14
0,casent0246619,2011/9/14
0,casent0246620,2011/9/14
0,casent0246621,2011/9/14
0,casent0246622,2011/9/14
0,casent0246623,2011/9/14
0,casent0246624,2011/9/14
0,casent0246625,2011/9/14
0,casent0246626,2011/9/14
0,casent0246627,2011/9/14
0,casent0246628,2011/9/14
0,casent0246629,2011/9/14
0,casent0246630,2011/9/14
0,casent0246631,2011/9/14
0,casent0246632,2011/9/14
0,casent0246633,2011/9/14
0,casent0246634,2011/9/14
0,casent0246635,2011/9/14
0,casent0246636,2011/9/14
0,casent0246637,2011/9/14
0,casent0246638,2011/9/14
0,casent0246639,2011/9/14
0,casent0246640,2011/9/14
0,casent0246641,2011/9/14
0,casent0246642,2011/9/14
0,casent0246643,2011/9/14
0,casent0246644,2011/9/14
0,casent0246645,2011/9/14
0,casent0246646,2011/9/14
0,casent0246647,2011/9/14
0,casent0246648,2011/9/14
0,casent0246649,2011/9/14
0,casent0246650,2011/9/14
0,casent0246651,2011/9/14
0,casent0246652,2011/9/14
0,casent0246653,2011/9/14
0,casent0246654,2011/9/14
0,casent0246655,2011/9/14
0,casent0246656,2011/9/14
0,casent0246657,2011/9/14
0,casent0246658,2011/9/14
0,casent0246659,2011/9/14
0,casent0246660,2011/9/14
0,casent0246661,2011/9/14
0,casent0246662,2011/9/14
0,casent0246663,2011/9/14
0,casent0246664,2011/9/14
0,casent0246665,2011/9/14
0,casent0246666,2011/9/14
0,casent0246667,2011/9/14
0,casent0246668,2011/9/14
0,casent0246669,2011/9/14
0,casent0246670,2011/9/14
0,casent0246671,2011/9/14
0,casent0246672,2011/9/14
0,casent0246673,2011/9/14
0,casent0246674,2011/9/14
0,casent0246675,2011/9/14
0,casent0246676,2011/9/14
0,casent0246677,2011/9/14
0,casent0246678,2011/9/14
0,casent0246679,2011/9/14
0,casent0246680,2011/9/14
0,casent0246681,2011/9/14
0,casent0246682,2011/9/14
0,casent0246683,2011/9/14
0,casent0246684,2011/9/14
0,casent0246685,2011/9/14
0,casent0246686,2011/9/14
0,casent0246687,2011/9/14
0,casent0246688,2011/9/14
0,casent0246689,2011/9/14
0,casent0246690,2012/2/03
0,casent0246691,2012/2/03
0,casent0246692,2012/2/03
0,casent0246693,2012/2/03
0,casent0246694,2012/2/03
0,casent0246695,2012/2/03
0,casent0246696,2012/2/03
0,casent0246697,2012/2/03
0,casent0246698,2012/2/03
0,casent0246699,2012/2/03
0,casent0246700,2012/2/03
0,casent0247003,2012/1/04
0,casent0247004,2012/1/04
0,casent0247017,2016/3/04
0,casent0247028,2014/9/08
0,casent0247040,2016/3/04
0,casent0247048,2011/12/20
0,casent0247077,2013/12/03
0,casent0247161,2012/6/26
0,casent0247162,2012/6/26
0,casent0247245,2012/6/05
0,casent0247255,2012/6/05
0,casent0247267,2012/4/24
0,casent0247289,2012/6/05
0,casent0247296,2012/6/26
0,casent0247302,2012/6/26
0,casent0247312,2013/11/04
0,casent0247334,2012/6/26
0,casent0247340,2012/6/26
0,casent0247345,2012/6/26
0,casent0247367,2016/3/04
0,casent0247370,2016/3/04
0,casent0247371,2016/3/04
0,casent0247383,2016/3/04
0,casent0247445,2013/11/04
0,casent0247496,2013/11/04
0,casent0247543,2012/6/28
0,casent0247547,2011/10/20
0,casent0247550,2012/2/29
0,casent0248144,2012/3/28
0,casent0248145,2012/3/28
0,casent0248146,2012/3/28
0,casent0248148,2012/3/28
0,casent0248302,2013/1/11
0,casent0248334,2012/11/28
0,casent0248384,2013/12/16
0,casent0248385,2013/11/22
0,casent0248389,2013/10/09
0,casent0248391,2013/10/09
0,casent0248392,2013/10/09
0,casent0248393,2013/10/15
0,casent0248394,2013/10/15
0,casent0248544,2013/11/18
0,casent0248547,2013/11/18
0,casent0248549,2013/11/18
0,casent0248669,2014/1/13
0,casent0248670,2014/1/13
0,casent0248671,2014/1/21
0,casent0248686,2014/2/07
0,casent0248750,2014/3/17
0,casent0248755,2014/3/17
0,casent0248759,2014/3/17
0,casent0248760,2014/3/17
0,casent0248762,2014/3/17
0,casent0248768,2014/3/17
0,casent0248769,2014/3/17
0,casent0248770,2014/3/17
0,casent0248771,2014/3/17
0,casent0248773,2014/10/10
0,casent0248778,2014/10/10
0,casent0248780,2014/10/10
0,casent0248782,2014/10/10
0,casent0248783,2014/10/10
0,casent0248784,2014/10/10
0,casent0248785,2014/10/10
0,casent0248788,2014/10/10
0,casent0248791,2014/10/10
0,casent0248837,2014/10/10
0,casent0248838,2014/10/10
0,casent0248839,2014/10/10
0,casent0248840,2014/10/10
0,casent0249000,2011/12/06
0,casent0249001,2011/12/02
0,casent0249002,2011/12/06
0,casent0249003,2011/12/06
0,casent0249004,2011/12/06
0,casent0249005,2011/12/06
0,casent0249006,2011/12/06
0,casent0249007,2011/11/11
0,casent0249008,2011/11/11
0,casent0249009,2011/11/11
0,casent0249010,2011/11/11
0,casent0249011,2011/11/11
0,casent0249012,2011/11/11
0,casent0249013,2011/11/11
0,casent0249014,2011/11/11
0,casent0249015,2011/11/11
0,casent0249016,2011/11/11
0,casent0249017,2011/11/11
0,casent0249018,2011/11/11
0,casent0249019,2011/11/11
0,casent0249020,2011/11/11
0,casent0249021,2011/11/11
0,casent0249022,2011/11/15
0,casent0249023,2011/11/15
0,casent0249024,2011/11/15
0,casent0249025,2011/11/15
0,casent0249026,2011/11/15
0,casent0249027,2011/11/15
0,casent0249028,2011/11/15
0,casent0249029,2011/11/15
0,casent0249030,2011/11/15
0,casent0249031,2011/11/15
0,casent0249032,2011/11/15
0,casent0249033,2011/11/15
0,casent0249034,2011/11/15
0,casent0249035,2011/11/15
0,casent0249036,2011/11/15
0,casent0249037,2011/11/15
0,casent0249038,2011/11/15
0,casent0249039,2011/11/15
0,casent0249040,2011/11/15
0,casent0249041,2011/11/15
0,casent0249042,2011/11/15
0,casent0249043,2011/11/15
0,casent0249044,2011/11/15
0,casent0249045,2011/11/15
0,casent0249046,2011/11/15
0,casent0249047,2011/11/15
0,casent0249048,2012/6/01
0,casent0249049,2011/11/02
0,casent0249050,2011/11/02
0,casent0249051,2011/10/28
0,casent0249052,2011/10/27
0,casent0249053,2011/10/28
0,casent0249054,2011/10/28
0,casent0249055,2011/10/28
0,casent0249056,2011/10/28
0,casent0249057,2011/10/28
0,casent0249058,2011/10/28
0,casent0249059,2011/10/05
0,casent0249060,2011/10/27
0,casent0249061,2011/9/29
0,casent0249062,2011/9/29
0,casent0249063,2011/9/29
0,casent0249064,2011/9/29
0,casent0249065,2011/9/29
0,casent0249066,2011/9/29
0,casent0249067,2011/9/29
0,casent0249068,2011/9/30
0,casent0249069,2011/9/30
0,casent0249070,2011/9/30
0,casent0249071,2011/9/30
0,casent0249072,2011/9/30
0,casent0249073,2011/9/30
0,casent0249074,2011/10/03
0,casent0249075,2011/10/03
0,casent0249076,2011/10/03
0,casent0249077,2011/10/03
0,casent0249078,2011/10/03
0,casent0249079,2011/10/03
0,casent0249080,2011/10/03
0,casent0249081,2011/10/03
0,casent0249082,2011/10/03
0,casent0249083,2011/10/03
0,casent0249084,2011/10/03
0,casent0249085,2011/9/28
0,casent0249086,2011/10/13
0,casent0249087,2011/10/13
0,casent0249088,2011/10/13
0,casent0249089,2011/10/13
0,casent0249090,2011/10/24
0,casent0249091,2011/10/24
0,casent0249092,2011/10/24
0,casent0249093,2011/10/24
0,casent0249094,2011/10/24
0,casent0249095,2011/10/24
0,casent0249096,2011/10/24
0,casent0249097,2011/10/26
0,casent0249098,2011/10/26
0,casent0249099,2011/10/26
0,casent0249100,2011/10/26
0,casent0249101,2011/10/26
0,casent0249102,2011/10/26
0,casent0249103,2011/10/26
0,casent0249104,2011/10/26
0,casent0249105,2011/10/26
0,casent0249106,2011/10/26
0,casent0249107,2011/10/26
0,casent0249108,2011/10/26
0,casent0249109,2011/10/26
0,casent0249110,2011/10/26
0,casent0249111,2011/10/26
0,casent0249112,2011/10/26
0,casent0249113,2011/10/26
0,casent0249114,2011/10/26
0,casent0249115,2011/10/26
0,casent0249116,2011/10/26
0,casent0249117,2011/10/26
0,casent0249118,2011/10/26
0,casent0249119,2011/10/04
0,casent0249120,2011/11/28
0,casent0249121,2012/2/09
0,casent0249122,2012/2/09
0,casent0249123,2012/2/09
0,casent0249124,2012/2/09
0,casent0249125,2012/2/09
0,casent0249126,2012/2/09
0,casent0249127,2012/2/09
0,casent0249128,2012/2/09
0,casent0249129,2012/2/09
0,casent0249130,2012/2/09
0,casent0249131,2012/2/09
0,casent0249132,2012/2/09
0,casent0249133,2012/2/09
0,casent0249134,2012/2/09
0,casent0249135,2012/2/09
0,casent0249136,2012/2/09
0,casent0249137,2012/2/09
0,casent0249138,2012/2/09
0,casent0249139,2012/2/09
0,casent0249140,2012/2/09
0,casent0249141,2012/2/13
0,casent0249142,2012/2/13
0,casent0249143,2012/2/13
0,casent0249144,2012/2/13
0,casent0249145,2012/2/13
0,casent0249146,2012/2/13
0,casent0249147,2012/2/13
0,casent0249148,2012/2/13
0,casent0249149,2012/2/13
0,casent0249150,2012/2/13
0,casent0249151,2012/2/13
0,casent0249152,2012/2/13
0,casent0249153,2012/2/13
0,casent0249154,2012/2/13
0,casent0249155,2012/2/13
0,casent0249156,2012/2/13
0,casent0249157,2012/2/13
0,casent0249158,2012/2/13
0,casent0249159,2012/2/13
0,casent0249160,2012/2/13
0,casent0249161,2012/2/13
0,casent0249162,2012/2/13
0,casent0249163,2012/2/13
0,casent0249164,2012/2/13
0,casent0249165,2012/2/13
0,casent0249166,2012/2/13
0,casent0249167,2012/2/13
0,casent0249168,2012/2/13
0,casent0249169,2012/2/13
0,casent0249170,2012/2/13
0,casent0249171,2012/2/13
0,casent0249172,2012/2/13
0,casent0249173,2012/2/13
0,casent0249174,2012/2/13
0,casent0249175,2012/3/13
0,casent0249176,2012/3/13
0,casent0249177,2012/3/13
0,casent0249178,2012/3/13
0,casent0249179,2012/3/13
0,casent0249180,2012/3/13
0,casent0249181,2012/3/13
0,casent0249183,2012/3/13
0,casent0249184,2012/3/13
0,casent0249185,2012/3/13
0,casent0249186,2012/3/13
0,casent0249187,2012/3/13
0,casent0249188,2012/3/13
0,casent0249189,2012/3/13
0,casent0249190,2012/3/13
0,casent0249191,2012/3/13
0,casent0249192,2012/3/13
0,casent0249193,2012/3/13
0,casent0249194,2012/3/13
0,casent0249195,2012/5/15
0,casent0249196,2012/5/15
0,casent0249197,2012/3/13
0,casent0249198,2012/3/13
0,casent0249199,2012/3/13
0,casent0249200,2012/3/13
0,casent0249201,2012/3/13
0,casent0249202,2012/3/13
0,casent0249203,2012/3/13
0,casent0249204,2012/3/13
0,casent0249205,2012/3/13
0,casent0249206,2012/3/13
0,casent0249207,2012/3/13
0,casent0249208,2012/3/13
0,casent0249209,2012/3/13
0,casent0249210,2012/3/13
0,casent0249211,2012/3/13
0,casent0249212,2012/3/13
0,casent0249213,2012/3/13
0,casent0249214,2012/3/13
0,casent0249215,2012/3/13
0,casent0249216,2012/3/13
0,casent0249217,2012/3/13
0,casent0249218,2012/3/13
0,casent0249219,2012/3/13
0,casent0249220,2012/3/13
0,casent0249221,2012/3/13
0,casent0249222,2012/3/13
0,casent0249223,2012/3/13
0,casent0249224,2012/3/13
0,casent0249225,2012/3/13
0,casent0249226,2012/2/01
0,casent0249227,2012/2/01
0,casent0249228,2012/2/01
0,casent0249229,2012/2/01
0,casent0249230,2012/2/01
0,casent0249231,2012/2/01
0,casent0249232,2012/2/01
0,casent0249233,2012/2/01
0,casent0249234,2012/2/01
0,casent0249235,2012/2/01
0,casent0249236,2012/2/01
0,casent0249237,2012/2/01
0,casent0249238,2012/2/01
0,casent0249239,2012/2/01
0,casent0249240,2012/2/01
0,casent0249241,2012/2/01
0,casent0249242,2012/2/01
0,casent0249243,2012/2/01
0,casent0249244,2012/2/01
0,casent0249245,2012/2/01
0,casent0249246,2012/2/01
0,casent0249247,2012/2/01
0,casent0249248,2012/2/01
0,casent0249249,2012/2/01
0,casent0249250,2012/2/01
0,casent0249251,2012/2/01
0,casent0249252,2012/2/03
0,casent0249253,2012/2/03
0,casent0249254,2012/2/03
0,casent0249255,2012/2/03
0,casent0249256,2012/2/03
0,casent0249257,2012/5/15
0,casent0249258,2012/5/15
0,casent0249259,2012/5/15
0,casent0249260,2012/2/03
0,casent0249261,2012/2/03
0,casent0249262,2012/2/03
0,casent0249263,2012/2/03
0,casent0249264,2012/2/03
0,casent0249265,2012/2/03
0,casent0249266,2012/2/03
0,casent0249267,2012/2/03
0,casent0249268,2012/2/03
0,casent0249269,2012/2/03
0,casent0249271,2012/2/03
0,casent0249272,2012/2/03
0,casent0249273,2012/2/03
0,casent0249274,2012/2/03
0,casent0249275,2012/2/03
0,casent0249276,2012/2/03
0,casent0249277,2012/1/31
0,casent0249278,2012/1/31
0,casent0249279,2012/1/31
0,casent0249280,2012/1/31
0,casent0249281,2012/1/31
0,casent0249282,2012/1/31
0,casent0249283,2012/1/31
0,casent0249284,2012/1/31
0,casent0249285,2012/1/31
0,casent0249286,2012/1/31
0,casent0249287,2012/1/31
0,casent0249288,2012/1/31
0,casent0249289,2012/1/31
0,casent0249290,2012/1/31
0,casent0249291,2012/1/31
0,casent0249292,2012/1/31
0,casent0249293,2012/1/31
0,casent0249294,2012/1/31
0,casent0249295,2012/1/31
0,casent0249296,2012/1/31
0,casent0249297,2012/1/31
0,casent0249298,2012/1/31
0,casent0249299,2012/1/31
0,casent0249300,2012/1/31
0,casent0249301,2012/1/31
0,casent0249302,2012/1/31
0,casent0249303,2012/1/31
0,casent0249304,2012/1/31
0,casent0249305,2012/1/31
0,casent0249306,2012/1/31
0,casent0249307,2012/1/31
0,casent0249308,2012/1/31
0,casent0249309,2012/1/31
0,casent0249310,2012/1/31
0,casent0249311,2012/1/31
0,casent0249312,2012/1/31
0,casent0249313,2012/1/31
0,casent0249314,2012/1/31
0,casent0249315,2012/1/31
0,casent0249316,2012/1/31
0,casent0249317,2012/1/31
0,casent0249318,2012/1/31
0,casent0249319,2012/1/31
0,casent0249320,2012/1/31
0,casent0249321,2012/1/31
0,casent0249322,2012/1/31
0,casent0249323,2012/1/31
0,casent0249324,2012/1/31
0,casent0249325,2012/1/31
0,casent0249326,2012/1/31
0,casent0249327,2012/1/31
0,casent0249328,2012/1/31
0,casent0249329,2012/1/31
0,casent0249330,2012/2/29
0,casent0249331,2012/2/29
0,casent0249332,2012/2/29
0,casent0249333,2012/2/29
0,casent0249334,2012/2/29
0,casent0249335,2012/2/29
0,casent0249336,2012/2/29
0,casent0249337,2012/2/29
0,casent0249338,2012/2/29
0,casent0249339,2012/2/29
0,casent0249340,2012/2/29
0,casent0249341,2012/2/29
0,casent0249342,2012/2/29
0,casent0249343,2012/2/29
0,casent0249344,2012/2/29
0,casent0249345,2012/2/29
0,casent0249346,2012/2/29
0,casent0249347,2012/2/29
0,casent0249348,2012/5/15
0,casent0249349,2012/3/05
0,casent0249350,2012/3/05
0,casent0249351,2012/2/29
0,casent0249352,2012/2/29
0,casent0249353,2012/2/29
0,casent0249354,2012/3/01
0,casent0249355,2012/3/01
0,casent0249356,2012/3/01
0,casent0249357,2012/3/01
0,casent0249358,2012/3/01
0,casent0249359,2012/3/01
0,casent0249360,2012/3/02
0,casent0249361,2012/3/02
0,casent0249362,2012/3/02
0,casent0249363,2012/3/02
0,casent0249364,2012/3/02
0,casent0249365,2012/3/02
0,casent0249366,2012/3/02
0,casent0249367,2012/3/02
0,casent0249368,2012/3/02
0,casent0249369,2012/3/02
0,casent0249370,2012/3/02
0,casent0249371,2012/3/02
0,casent0249372,2012/3/02
0,casent0249373,2012/3/02
0,casent0249374,2012/3/02
0,casent0249375,2012/3/02
0,casent0249377,2012/3/05
0,casent0249378,2012/3/05
0,casent0249379,2012/3/05
0,casent0249380,2012/3/05
0,casent0249381,2012/3/05
0,casent0249382,2012/3/05
0,casent0249383,2012/3/05
0,casent0249384,2012/3/05
0,casent0249385,2012/3/05
0,casent0249386,2012/3/05
0,casent0249387,2012/3/05
0,casent0249388,2012/3/05
0,casent0249389,2012/3/05
0,casent0249390,2012/3/05
0,casent0249391,2012/3/05
0,casent0249392,2012/3/05
0,casent0249393,2012/3/05
0,casent0249394,2012/3/05
0,casent0249395,2012/3/05
0,casent0249396,2012/3/05
0,casent0249397,2012/3/05
0,casent0249398,2012/3/05
0,casent0249399,2012/3/05
0,casent0249400,2012/3/05
0,casent0249401,2012/3/05
0,casent0249402,2012/3/05
0,casent0249403,2012/3/05
0,casent0249404,2012/3/06
0,casent0249405,2012/3/06
0,casent0249406,2012/3/02
0,casent0249407,2012/1/26
0,casent0249408,2012/1/26
0,casent0249409,2012/1/26
0,casent0249410,2012/1/26
0,casent0249411,2012/1/26
0,casent0249412,2012/1/26
0,casent0249413,2012/1/26
0,casent0249414,2012/1/26
0,casent0249415,2012/1/26
0,casent0249416,2012/1/26
0,casent0249417,2012/1/26
0,casent0249418,2012/1/26
0,casent0249419,2012/1/26
0,casent0249420,2012/1/26
0,casent0249421,2012/1/26
0,casent0249422,2012/1/26
0,casent0249423,2012/1/26
0,casent0249424,2012/1/26
0,casent0249425,2012/1/26
0,casent0249426,2012/1/26
0,casent0249427,2012/1/26
0,casent0249428,2012/1/26
0,casent0249429,2012/5/15
0,casent0249430,2012/3/06
0,casent0249431,2012/3/06
0,casent0249432,2012/3/06
0,casent0249433,2012/3/06
0,casent0249434,2012/3/06
0,casent0249435,2012/3/06
0,casent0249436,2012/3/06
0,casent0249437,2012/3/06
0,casent0249438,2012/3/06
0,casent0249439,2012/3/06
0,casent0249440,2012/3/06
0,casent0249441,2012/3/06
0,casent0249442,2012/3/06
0,casent0249443,2012/3/06
0,casent0249444,2012/3/06
0,casent0249445,2012/3/06
0,casent0249446,2012/3/06
0,casent0249447,2012/3/06
0,casent0249448,2012/3/06
0,casent0249449,2012/3/07
0,casent0249450,2012/3/07
0,casent0249451,2012/3/07
0,casent0249452,2012/3/07
0,casent0249453,2012/3/07
0,casent0249454,2012/3/07
0,casent0249455,2012/3/07
0,casent0249456,2012/3/07
0,casent0249457,2012/3/07
0,casent0249458,2012/3/07
0,casent0249459,2012/3/07
0,casent0249460,2012/3/07
0,casent0249461,2012/3/07
0,casent0249462,2012/3/07
0,casent0249463,2012/3/07
0,casent0249464,2012/3/07
0,casent0249465,2012/3/07
0,casent0249466,2012/3/07
0,casent0249467,2012/3/07
0,casent0249468,2012/3/07
0,casent0249469,2012/3/07
0,casent0249470,2012/3/07
0,casent0249471,2012/3/07
0,casent0249472,2012/3/07
0,casent0249473,2012/3/07
0,casent0249474,2012/3/07
0,casent0249475,2012/3/07
0,casent0249476,2012/3/07
0,casent0249477,2012/3/07
0,casent0249478,2012/3/07
0,casent0249479,2012/3/07
0,casent0249480,2012/3/07
0,casent0249481,2012/3/07
0,casent0249482,2012/3/07
0,casent0249483,2012/3/07
0,casent0249484,2012/3/07
0,casent0249485,2012/3/07
0,casent0249486,2012/3/07
0,casent0249487,2012/3/07
0,casent0249488,2012/3/07
0,casent0249489,2012/3/07
0,casent0249490,2012/3/07
0,casent0249491,2012/3/07
0,casent0249492,2012/3/07
0,casent0249493,2012/3/07
0,casent0249494,2012/3/07
0,casent0249495,2012/3/07
0,casent0249496,2012/3/07
0,casent0249497,2012/3/07
0,casent0249498,2012/3/07
0,casent0249499,2012/3/07
0,casent0249500,2012/3/07
0,casent0249501,2012/3/07
0,casent0249502,2012/3/07
0,casent0249503,2012/3/07
0,casent0249504,2012/3/07
0,casent0249505,2012/3/07
0,casent0249506,2012/3/07
0,casent0249507,2012/3/07
0,casent0249508,2012/3/07
0,casent0249509,2012/3/07
0,casent0249510,2012/3/07
0,casent0249511,2012/3/07
0,casent0249512,2012/3/07
0,casent0249513,2012/3/07
0,casent0249514,2012/3/07
0,casent0249515,2012/3/07
0,casent0249516,2012/3/08
0,casent0249517,2012/3/08
0,casent0249518,2012/3/08
0,casent0249519,2012/3/08
0,casent0249520,2012/3/08
0,casent0249521,2012/3/08
0,casent0249522,2012/3/08
0,casent0249523,2012/3/08
0,casent0249524,2012/3/08
0,casent0249525,2012/3/08
0,casent0249526,2012/3/08
0,casent0249527,2012/2/22
0,casent0249528,2012/2/22
0,casent0249529,2012/2/22
0,casent0249530,2012/2/22
0,casent0249531,2012/2/22
0,casent0249532,2012/2/22
0,casent0249533,2012/2/22
0,casent0249534,2012/2/22
0,casent0249535,2012/2/22
0,casent0249536,2012/2/22
0,casent0249537,2012/2/22
0,casent0249538,2012/2/22
0,casent0249539,2012/2/22
0,casent0249540,2012/2/22
0,casent0249541,2012/2/22
0,casent0249542,2012/2/22
0,casent0249543,2012/2/22
0,casent0249544,2012/2/22
0,casent0249545,2012/2/22
0,casent0249546,2012/2/22
0,casent0249547,2012/2/22
0,casent0249548,2012/2/22
0,casent0249549,2012/2/22
0,casent0249550,2012/2/22
0,casent0249551,2012/2/22
0,casent0249552,2012/2/22
0,casent0249553,2012/2/22
0,casent0249554,2012/2/22
0,casent0249555,2012/2/22
0,casent0249556,2012/2/22
0,casent0249557,2012/2/22
0,casent0249558,2012/2/22
0,casent0249559,2012/2/22
0,casent0249560,2012/2/22
0,casent0249561,2012/2/22
0,casent0249562,2012/2/22
0,casent0249563,2012/2/22
0,casent0249564,2012/2/22
0,casent0249565,2012/2/22
0,casent0249566,2012/3/08
0,casent0249567,2012/3/08
